Date,score,VIX,2w_score,3w_score,4w_score,3D_vix,5D_vix,8D_vix,10D_vix,15D_vix,20D_vix,3_c_5,3_c_10,5_c_10,10_c_15,10_c_20,10_c_25,10_c_30,20_c_30,20_c_40,20_c_50,20_c_60,30_c_50,30_c_60,30_c_70,40_c_60,40_c_70,40_c_80,50_c_70,50_c_80,60_c_80,60_c_90,volume_score,3D_volume,5D_volume,8D_volume,10D_volume,15D_volume,20D_volume,close
2018-09-12,0.011857528800000017,-0.8912304584301711,-0.01575199815999928,-0.04867440364874587,-0.06458693606570676,-0.8753494667596238,-0.8579442707710463,-0.8632276981355641,-0.8679033648522156,-0.8793432066870964,-0.8778203138561735,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8046625870380044,-0.8459653788876648,-0.8339781210608339,-0.811800140716729,-0.8213451816804276,-0.865228022966541,-0.8473921649167497,289.119995
2018-09-13,0.011857528800000017,-0.9121685951823633,-0.012312105239999704,-0.03889164840780246,-0.05951696554945096,-0.8926058050813772,-0.8719229959606023,-0.8652211076511374,-0.8675015499924505,-0.8790590855097505,-0.8819291714494548,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8583141562666293,-0.8442851843990482,-0.8528206763771244,-0.8252851637142946,-0.8293581651094168,-0.8618360909223586,-0.8693468310800249,290.829987
2018-09-14,0.011857528800000017,-0.9203263108001004,-0.00887221231999935,-0.029108893166859162,-0.05444699503319517,-0.9036922794221687,-0.8891511616547483,-0.8696554267776166,-0.8723902974529263,-0.8798640955122305,-0.8844270672550618,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.833582693783635,-0.8350007476123218,-0.8761842188358622,-0.8275297515320285,-0.8340730467887211,-0.858537310813505,-0.8756458002662999,290.880005
2018-09-17,0.011857528800000017,-0.8765465703182443,-0.005432319399999108,-0.019326137925915643,-0.04937702451693937,-0.8984864566882319,-0.8920940511683391,-0.8705911087951306,-0.8696445625778645,-0.8758627222646088,-0.8825445950537347,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7531102303601519,-0.8177902336302972,-0.8533422897653513,-0.8312864122487321,-0.8324605290399385,-0.8524975392187999,-0.8745349765425919,289.339996
2018-09-18,0.08274617240000004,-0.9007477933175312,0.005114514600000897,-0.004814187887838828,-0.04074906173063686,-0.8944374834507254,-0.8947303896909307,-0.8781579285889394,-0.8708834917288071,-0.8743710860835427,-0.8820015742264289,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7917054206937488,-0.7955532177346781,-0.8389024149123913,-0.8348387436150762,-0.8291361295730686,-0.8497697990028323,-0.8651749909561433,290.910004
2018-09-19,0.08274617240000004,-0.9290278741256868,0.01566134860000079,0.0022098630207694203,-0.02983104962208938,-0.8975224154412065,-0.903252507240704,-0.8908913403924993,-0.8781161592045792,-0.8761468434419548,-0.8840107512874606,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8702565605741108,-0.8077966172191395,-0.8524940030094126,-0.8566590472675919,-0.847055225389441,-0.8485698291354908,-0.8728715968169174,291.220001
2018-09-20,0.08274617240000004,-0.9276682548560639,0.026208182600000907,0.009233913929378001,-0.018913037513541897,-0.9156463908852828,-0.906747188538093,-0.9004922515287297,-0.8876592621240007,-0.877212297857002,-0.8848252825284195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5567806735513584,-0.7422529098061661,-0.7900138897674496,-0.8118925307899585,-0.8206419669223525,-0.826741674818948,-0.8494462262750548,293.579987
2018-09-21,0.08274617240000004,-0.9309313411031588,0.03675501660000102,0.016257964837986583,-0.007995025404994638,-0.926347248727264,-0.9091382862678855,-0.9067572528633887,-0.8983743250510708,-0.881592499341085,-0.8861466332081973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5254874907655126,-0.6533772947896388,-0.7261741363824004,-0.7628417036218444,-0.7961422315616786,-0.8018954314874099,-0.8256369012371857,291.98999
2018-09-24,0.08274617240000004,-0.9167913006990811,0.047301850600000916,0.023282015746594942,0.0029229867035525103,-0.9220090631156501,-0.9182121956014571,-0.9105813445871415,-0.9049373010939011,-0.8831551658164876,-0.8857665186290831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8437932783018507,-0.644542651353199,-0.7449643783598521,-0.7685557841702151,-0.7936897969272975,-0.809043930095382,-0.8273621790816101,291.019989
2018-09-25,0.1879593114,-0.9108089759127405,0.06491202886000091,0.03733721138500101,0.019121781688715478,-0.9160320073840929,-0.92048067293485,-0.9103779354528994,-0.9076160668256688,-0.884907246410121,-0.8852959005787513,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8990525729260878,-0.7588085295681042,-0.7672075540340179,-0.774504633696937,-0.7984130356071066,-0.8164693577841515,-0.8327364419907815,290.75
2018-09-26,0.1879593114,-0.8980285547782856,0.08252220712000091,0.05139240702340708,0.029687083370179668,-0.9043671082950864,-0.9134913103400719,-0.9070420256513276,-0.908453181116846,-0.8873222764175615,-0.8845899735032536,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6828367367086805,-0.8113388418928813,-0.7283726899471056,-0.7524918730416359,-0.7831336019043149,-0.812377579011854,-0.8188606861319074,289.880005
2018-09-27,0.1879593114,-0.9110808997666651,0.10013238538000069,0.06544760266181293,0.04025238505164341,-0.9023426216763332,-0.9097513882498836,-0.9122086176610789,-0.9083192428302576,-0.8926258717280187,-0.8843003623953571,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8080938275876508,-0.7994207466735548,-0.7804467554272879,-0.7605208828354748,-0.776834953624754,-0.8161173568904936,-0.8198067161628391,290.690002
2018-09-28,0.1879593114,-0.9189666915304776,0.11774256364000046,0.079502798300219,0.05081768673310738,-0.9052347454174092,-0.9070537395290921,-0.9149343000599239,-0.9081518199720221,-0.8991606588069749,-0.886852560283695,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7418170292352331,-0.7469283933157256,-0.8252719401446108,-0.7532359032448896,-0.7653256771955756,-0.8180451920608318,-0.8160573317571533,290.720001
2018-10-01,0.1879593114,-0.9222297777775724,0.13535274190000046,0.09355799393862485,0.06138298841457157,-0.9138147125159347,-0.9082799434930882,-0.9139172543887131,-0.913777228008734,-0.9042748399992016,-0.8884092199886384,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7907976365825382,-0.7829706365132945,-0.8142908256556445,-0.7416328705022965,-0.7700524426829372,-0.8113813754937047,-0.8177758824649535,291.730011
2018-10-02,0.23203725939999997,-0.9208701585079495,0.15028185060000032,0.1082468465320443,0.07416969198167966,-0.9172852610052258,-0.9105484208264811,-0.9129002087175022,-0.9162550863106188,-0.9070450214783244,-0.8904183970496702,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8813969360910816,-0.8074425376080924,-0.8106324386039756,-0.7890351374072209,-0.7813015787202546,-0.8132187539022495,-0.822149028979138,291.559998
2018-10-03,0.23203725939999997,-0.9328348080806308,0.16521095930000018,0.12293569912546354,0.08695639554878798,-0.922201871365055,-0.9183961261960565,-0.9131849815054411,-0.916723870313678,-0.910667566489485,-0.8945815567256821,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7748077988741643,-0.8184563522760938,-0.8296895672761808,-0.8254422714716704,-0.7693303671714292,-0.8104765271285271,-0.8254312793252748,291.720001
2018-10-04,0.23203725939999997,-0.8618626822063173,0.18014006800000026,0.13762455171888233,0.09974309911589652,-0.9008001556810925,-0.9072989803218913,-0.9049672524820576,-0.9086206039750813,-0.9062873650054021,-0.8953598865781539,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.4884046626481683,-0.7175038674365544,-0.7634474536383116,-0.7735464549084877,-0.7607546279286295,-0.7764995412029261,-0.8061231279426275,289.440002
2018-10-05,0.23203725939999997,-0.845547250970843,0.19506917670000035,0.15231340431230134,0.11252980268300461,-0.8740962131384907,-0.8907452268079432,-0.8952036140384332,-0.898106448477894,-0.8997762546912245,-0.8954684907436151,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.522602143287456,-0.5977218982666124,-0.7180244021914035,-0.7185750754631337,-0.760392746805852,-0.747935305978829,-0.7924036193513846,287.820007
2018-10-08,0.23203725939999997,-0.8218898756794053,0.20999828540000043,0.16700225690572013,0.12531650625011292,-0.8347633302598569,-0.8681217636722143,-0.8838127025208716,-0.8864203329730582,-0.8950172249706803,-0.892699084524355,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6339172596045546,-0.5506862484477885,-0.6855175521037735,-0.7114315821199579,-0.7340700352891874,-0.7369871741799446,-0.7765244883585819,287.820007
2018-10-09,0.17697106000000007,-0.8148198554773665,0.20889946026000028,0.17328828278474329,0.13360376691494746,-0.8180854166863187,-0.8442107863742894,-0.869411335816526,-0.8746002791816342,-0.8875353673005708,-0.8877575949958714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7158513471424515,-0.6266182638959915,-0.6512152018271884,-0.6979618235692737,-0.7110928840847075,-0.7300198136933542,-0.7664513416718925,287.399994
2018-10-10,0.17697106000000007,-0.6242012610686266,0.20780063512000035,0.17957430866376622,0.14189102757978223,-0.7396124688188689,-0.7746237175485275,-0.8253122395810061,-0.8408813188814678,-0.8609937163511817,-0.8699827150587944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14236836289846577,-0.40462095995385383,-0.4611690751604043,-0.5688481691163397,-0.6075954196584903,-0.6370080273880578,-0.7009060994545644,278.299988
2018-10-11,0.17697106000000007,-0.5692726153834776,0.20670180998000043,0.18586033454278894,0.15017828824461676,-0.6500530369702152,-0.7086539442855346,-0.7725072283317385,-0.7987912123210711,-0.8297877403726874,-0.8471577396177032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5098191981362612,-0.022789874699975066,-0.25432922672627845,-0.37892488598189134,-0.44230238334346406,-0.539038525513209,-0.6062158128214207,272.170013
2018-10-12,0.17697106000000007,-0.669068696966181,0.2056029848400005,0.1921463604218121,0.15846554890945086,-0.5983804357700696,-0.6688636317848793,-0.7348358607382711,-0.7680188943258491,-0.8069870182583531,-0.8304326999467512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.05046393269804761,0.1993466121209715,-0.15649846976407633,-0.25758744065865524,-0.35559267620656354,-0.4954065857408425,-0.5520151461127644,275.950012
2018-10-15,0.17697106000000007,-0.6693406208201057,0.20450415970000058,0.19843238630083526,0.16675280957428584,-0.6143835204706904,-0.6344686167258072,-0.6954151745903211,-0.7368782460425093,-0.7854411646772966,-0.8166399727432507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5451469769719318,-0.030177179461173043,-0.1381045678283348,-0.22405109379716137,-0.324783098785836,-0.46797527794238525,-0.5376217392061065,274.399994
2018-10-16,0.09610300540000005,-0.7694085446795773,0.1909107343000005,0.19230437563003822,0.1674232062154528,-0.6853369466113425,-0.6242298074954193,-0.6815833493936707,-0.7182273362866209,-0.77312924462463,-0.8078973356135564,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.4473868807773811,-0.34973596719549793,-0.08247661530748096,-0.21806144981298448,-0.2703494309839348,-0.4264888086033686,-0.5137910057963389,280.399994
2018-10-17,0.09610300540000005,-0.7753908966583034,0.17731730890000086,0.1861763649592414,0.16809360285661934,-0.7230309497296207,-0.6583182715634927,-0.6710874380667746,-0.6988397693029537,-0.7624510237093788,-0.797670443365962,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.4940280337182196,-0.4978177747884267,-0.21434296251819496,-0.21388889986809156,-0.23513395089339295,-0.4091463214414828,-0.48775174074012073,280.450012
2018-10-18,0.09610300540000005,-0.7030591787067526,0.163723883500001,0.18004835428844412,0.16876399949778587,-0.7349850611927348,-0.6884828952088178,-0.6533094838021914,-0.6792847828095082,-0.7443383010212522,-0.7827192717308757,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3477341922540035,-0.4319124367871102,-0.39203478121816715,-0.1720988612665576,-0.21749101944232674,-0.3668612946436042,-0.47328336222278233,276.399994
2018-10-19,0.09610300540000005,-0.7076818842234703,0.15013045810000114,0.17392034361764708,0.1694343961389524,-0.7131013441660845,-0.6971889433531905,-0.6372808480920911,-0.6623081083328888,-0.7259414571557798,-0.7678586035670072,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.31506557899662657,-0.38773758696117155,-0.4468623269881209,-0.11357390073406204,-0.19146172298008346,-0.32766325223422876,-0.4587197883758558,276.25
2018-10-22,0.09610300540000005,-0.7144799805715847,0.13653703270000106,0.16779233294685025,0.17010479278011914,-0.6915068298731295,-0.7073664362543585,-0.6507872146057714,-0.649081705880744,-0.7078524112324324,-0.7543916888598904,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6664776723315045,-0.4453090949932005,-0.4720030029672142,-0.23168608447676364,-0.19554545944695056,-0.3162441950094218,-0.4464475449576041,275.01001
2018-10-23,-0.0729142989999999,-0.6853841282016554,0.11154849680000112,0.14744809654841107,0.15701121047799638,-0.6852405617674647,-0.6884215972726577,-0.6681583587382353,-0.6331430531251846,-0.6873483353016442,-0.7393862151420737,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.275629847819316,-0.421237395695096,-0.4364135925551812,-0.34638171009117147,-0.1403327505245957,-0.260603179605715,-0.4032996483406549,273.609985
2018-10-24,-0.0729142989999999,-0.5624745190353634,0.08655996090000095,0.12710386014997233,0.14391762817587406,-0.6337607495358994,-0.6404157120822083,-0.6522110785454666,-0.6255420520128371,-0.6551005816728814,-0.7170499584455576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08335078092357395,-0.34388049042307156,-0.35131803026654174,-0.3511840300521357,-0.16864251141817166,-0.19709135908645692,-0.361808446621791,265.320007
2018-10-25,-0.0729142989999999,-0.5899388554741305,0.06157142500000101,0.10675962375153314,0.13082404587375152,-0.5896076604221389,-0.6149106696310884,-0.6403319851057236,-0.6280868828064734,-0.6314238192617309,-0.6956730403540186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3263141550440246,-0.23031848574044356,-0.3468796297994522,-0.3192288477965486,-0.2735106005969081,-0.1822029958772119,-0.3284638496639244,270.079987
2018-10-26,-0.0729142989999999,-0.5915703714052926,0.03658288910000085,0.08641538735309395,0.11773046357162853,-0.5563482277593523,-0.5887312088687507,-0.6137260744150305,-0.6185437765385945,-0.6093097209583059,-0.6738798044848083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061942969762230904,-0.11762137407892048,-0.2687604882449991,-0.2448536783918136,-0.25941249408474243,-0.12851126473323204,-0.27283457606687644,265.329987
2018-10-29,-0.0729142989999999,-0.5768864561009803,0.011594353200000906,0.06607115095465477,0.10463688126950621,-0.5614576367281743,-0.5577082363176085,-0.5840283367474907,-0.6071590154816684,-0.5879769535249059,-0.650891920985456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.18762430452886458,-0.15243260389675717,-0.16953829780303153,-0.20011090660932895,-0.2145718961650761,-0.08751829289849966,-0.2310881662466454,263.859985
2018-10-30,-0.1383972066,-0.6135962035731829,-0.011855667999998931,0.0450319845967615,0.0860442985982397,-0.5698447859368821,-0.5415223378618395,-0.5706440116461733,-0.5879723592763408,-0.5704561475885738,-0.6304381364902673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.20983353317828657,-0.11354609122416737,-0.15590478303493138,-0.17997388760501398,-0.1847778859800071,-0.041039463780106145,-0.18460839078506697,267.769989
2018-10-31,-0.1383972066,-0.6712440606051923,-0.03530568919999888,0.02399281823886823,0.06745171592697274,-0.5980911944747243,-0.5660464171417625,-0.5651926427803005,-0.575147768335504,-0.5745522255276343,-0.6130252686279916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.3860090601133416,-0.2630927884125399,-0.21861796296808833,-0.1903334481542871,-0.17123011478548877,-0.08957207128218525,-0.1576991250344817,270.630005
2018-11-01,-0.1383972066,-0.7226376689969364,-0.05875571039999894,0.0029536518809751833,0.04885913325570601,-0.6497638149556948,-0.5959657877322488,-0.5664130935175706,-0.5775586541456376,-0.587905920862893,-0.6037577131753044,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.5620721074009468,-0.3881004420323194,-0.267468868109071,-0.1750875685533163,-0.19811243865705852,-0.1880276027846467,-0.1627977445782003,273.51001
2018-11-02,-0.1383972066,-0.7180149634802186,-0.08220573159999922,-0.018085514476917974,0.030266550584439278,-0.6867829988414678,-0.6244750298951594,-0.5712949086712001,-0.57883106451977,-0.5921677361554056,-0.5952684875750888,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.4206222264062478,-0.4584712647421768,-0.367460178631979,-0.1962601597697422,-0.21135138418154564,-0.22202744153585308,-0.1557395820611991,271.890015
2018-11-05,-0.1383972066,-0.7057784172459983,-0.10565575279999928,-0.039124680834811465,0.011673967913172767,-0.699026332319102,-0.6535360761039076,-0.5927342354885076,-0.5777595582270629,-0.5953404226357685,-0.587539492943171,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.7691355236095697,-0.5863762487585176,-0.48795388464585654,-0.29640225110488727,-0.22422676184920853,-0.24260127331875025,-0.16509821375851574,273.390015
2018-11-06,-0.18352918659999995,-0.7071380093232358,-0.11671724155999907,-0.057779786086641804,-0.006420003499094662,-0.6935312972110577,-0.6746267842846415,-0.610268098792,-0.5804383206103734,-0.5899184458690933,-0.5803716180227331,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.8029808940481455,-0.6668025242611737,-0.6108586909134739,-0.36600777182093036,-0.29036728397295697,-0.2752633514556002,-0.17112856287921008,275.119995
2018-11-07,-0.18352918659999995,-0.8036709502740735,-0.1277787303199991,-0.07643489133847237,-0.02451397491136198,-0.7238985868519433,-0.704484844676928,-0.641999919665596,-0.6101391323128882,-0.5923808270384149,-0.5923180726033239,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5421613758950614,-0.7073778028020136,-0.6432146809852276,-0.4542224386008098,-0.3479114426966967,-0.279684502893745,-0.21850575529007676,281.01001
2018-11-08,-0.18352918659999995,-0.7938817459175598,-0.138840219079999,-0.09508999659030282,-0.04260794632362974,-0.7551335232555642,-0.7205481227362973,-0.6744640256270118,-0.6352525610482085,-0.6002888664745433,-0.607269247858549,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.7693653733239234,-0.7074545370577794,-0.6861674788388372,-0.539171495671556,-0.40347905579645327,-0.3184122375211331,-0.30703978111325725,280.5
2018-11-09,-0.18352918659999995,-0.7764785648816164,-0.14990170783999912,-0.11374510184213327,-0.060701917735897504,-0.7797165654142978,-0.7337298092182362,-0.6988324358410413,-0.6580220664197749,-0.6062790832282337,-0.6144190184646044,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5662436351954929,-0.6284209066650854,-0.7163413820142853,-0.5912164753384743,-0.48226640312451763,-0.34148348448158883,-0.3427375643095132,277.76001
2018-11-12,-0.18352918659999995,-0.6924540940189234,-0.16096319659999903,-0.13240020709396372,-0.07879588914816471,-0.7402872784109614,-0.730725597244406,-0.7020056142670362,-0.6722530093697895,-0.6043612605457956,-0.6159575738551658,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.560980321257767,-0.63470352385591,-0.6732099841418802,-0.6167667492420941,-0.5290928237054249,-0.33179332493051306,-0.3438334106346994,272.570007
2018-11-13,-0.12256014160000006,-0.7041468469300655,-0.15937949009999897,-0.1357122306932309,-0.08977087395899197,-0.708473907618713,-0.7300511850642082,-0.6992392500413428,-0.6834033717282718,-0.6059949549478582,-0.6116134090467881,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.5701315186616878,-0.5681902301420236,-0.6249617590643225,-0.6179436291700718,-0.5742815021965764,-0.3588439394670465,-0.35232872646523783,272.059998
2018-11-14,-0.12256014160000006,-0.6707002128973432,-0.15779578359999902,-0.1390242542924981,-0.10074585876981923,-0.67097271274984,-0.700070504275522,-0.6921606121697153,-0.6833364025849775,-0.6154183073298314,-0.6046446417630288,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.4041060573041012,-0.5140613555156148,-0.5963556093871953,-0.6155318465628126,-0.5765512328657927,-0.38830600437523866,-0.3461051096709612,270.200012
2018-11-15,-0.12256014160000006,-0.7052345423457638,-0.15621207709999874,-0.14233627789176517,-0.11172084358064627,-0.6755037162512714,-0.6800833735313648,-0.6920792444478356,-0.6811933899995635,-0.6254572532283776,-0.6047894455069079,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3444093183274888,-0.44176013566403227,-0.5083013667871896,-0.5535109706313943,-0.5492519023360055,-0.3899680842050627,-0.3458749908275698,273.019989
2018-11-16,-0.12256014160000006,-0.7552685586602705,-0.15462837059999868,-0.14564830149103247,-0.12269582839147353,-0.69362770133576,-0.6753011903338196,-0.6992799318681913,-0.6857807796636727,-0.6397106679929083,-0.6079570669995255,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.39596289761020476,-0.3836147533574995,-0.4730178564073487,-0.4940759455611461,-0.5461591221216588,-0.43202772711601434,-0.3514739993326401,273.730011
2018-11-19,-0.12256014160000006,-0.7019714560986688,-0.15304466409999873,-0.14896032509029966,-0.13367081320230068,-0.7047141756765514,-0.6774470534018326,-0.6840649326950597,-0.6853119923121561,-0.6506019821588452,-0.6071244332542537,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5402687835662344,-0.4290720448409707,-0.4687262626223758,-0.49379957873339886,-0.5174545887913923,-0.4644188841630733,-0.3427389181986453,269.100006
